//https://tv.dubi.tk/list.txt,关注公众号有毒科技
📡央视频道,#genre#
CCTV8,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
CCTV8,http://39.134.65.177/PLTV/88888888/224/3221225795/index.m3u8
CCTV8,http://39.134.66.110/PLTV/88888888/224/3221225795/index.m3u8
CCTV8,http://a.liuxiaobo.top:8888/udp/239.69.1.125:10388
CCTV8,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV9,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV9,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV9,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV9,http://39.134.65.166/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.66.110/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://a.liuxiaobo.top:8888/udp/239.69.1.104:10262
CCTV10,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV10,http://39.134.65.166/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://39.134.66.110/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://a.liuxiaobo.top:8888/udp/239.69.1.105:10268
CCTV10,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV10,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV11,http://a.liuxiaobo.top:8888/udp/239.69.1.154:10560
CCTV11,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8
CCTV11,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226240/index.m3u8
CCTV12,http://39.134.65.164/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://39.134.65.166/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://39.134.65.173/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://39.134.65.179/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://39.134.65.181/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://39.134.66.110/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://39.134.66.66/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://a.liuxiaobo.top:8888/udp/239.69.1.106:10274
CCTV12,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226190/1.m3u8
CCTV12,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
CCTV13,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
CCTV13,http://39.134.67.99/PLTV/88888888/224/3221225812/index.m3u8
CCTV13,http://39.135.138.60:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV13,http://a.liuxiaobo.top:8888/udp/239.254.100.161:9040
CCTV13,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
CCTV13,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV13,http://ldncctvwbndtxy.liveplay.myqcloud.com/ldncctvwbnd/ldcctv13_2_md.m3u8
CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mud.m3u8
CCTV14,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/1.m3u8
CCTV14,http://39.134.65.164/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.134.65.173/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.134.65.179/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.134.65.181/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.134.65.183/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.134.66.110/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://a.liuxiaobo.top:8888/udp/239.69.1.107:10280
CCTV14,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/1.m3u8
CCTV14,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV15,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/1.m3u8
CCTV15,http://39.135.138.60:18890/PLTV/88888910/224/3221225641/index.m3u8
CCTV15,http://a.liuxiaobo.top:8888/udp/239.69.1.155:10566
CCTV15,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/1.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
CCTV16,http://39.134.66.110/PLTV/88888888/224/3221225893/index.m3u8
CCTV16,http://39.135.138.60:18890/TVOD/88888910/224/3221226230/index.m3u8
CCTV16,http://39.135.138.60:18890/TVOD/88888910/224/3221226233/index.m3u8
CCTV16,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV16,http://m.liuxiaobo.top:8888/udp/239.69.1.247:11124
CCTV17,http://39.134.65.181/PLTV/88888888/224/3221225708/index.m3u8
CCTV17,http://39.134.65.183/PLTV/88888888/224/3221225708/index.m3u8
CCTV17,http://39.134.66.110/PLTV/88888888/224/3221225708/index.m3u8
CCTV17,http://39.134.66.46/PLTV/88888888/224/3221225708/index.m3u8
CCTV17,http://a.liuxiaobo.top:8888/udp/39.69.1.152:10548
CCTV17,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226198/1.m3u8
CCTV17,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8
兵器科技,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226975/index.m3u8
第一剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226959/index.m3u8
电视指南,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226987/index.m3u8
发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226235/index.m3u8
风云剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226950/index.m3u8
风云音乐,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226953/index.m3u8
风云足球,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226984/index.m3u8
高尔夫网球,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226978/index.m3u8
怀旧剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226972/index.m3u8
老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8
女性时尚,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226237/index.m3u8
女性时尚,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226969/index.m3u8
世界地理,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226947/index.m3u8
央视台球,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226956/index.m3u8
央视文化精品,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226981/index.m3u8
📡卫视频道,#genre#
安徽卫视,http://36.34.196.132:9901udp://@239.2.2.69:1398
安徽卫视,http://36.35.220.85:9901udp://@239.2.2.69:1398
安徽卫视,http://36.35.222.10:9901udp://@239.2.2.69:1398
安徽卫视,http://39.134.66.110/PLTV/88888888/224/3221225925/index.m3u8
安徽卫视,http://58.243.234.5:9901udp://@239.2.2.69:1398
安徽卫视,http://58.243.235.111:9901udp://@239.2.2.69:1398
安徽卫视,http://a.liuxiaobo.top:8888/udp/239.69.1.70:10060
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226196/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226203/index.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
北京卫视,http://36.34.196.132:9901udp://@239.2.2.65:1394
北京卫视,http://36.35.220.85:9901udp://@239.2.2.65:1394
北京卫视,http://36.35.222.10:9901udp://@239.2.2.65:1394
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
北京卫视,http://39.134.65.164/PLTV/88888888/224/3221225678/index.m3u8
北京卫视,http://39.134.65.166/PLTV/88888888/224/3221225678/index.m3u8
北京卫视,http://39.134.65.179/PLTV/88888888/224/3221225678/index.m3u8
北京卫视,http://39.134.66.110/PLTV/88888888/224/3221225931/index.m3u8
北京卫视,http://58.243.234.5:9901udp://@239.2.2.65:1394
北京卫视,http://58.243.235.111:9901udp://@239.2.2.65:1394
北京卫视,http://a.liuxiaobo.top:8888/udp/239.254.100.141:8920
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8
兵团卫视,http://36.34.196.132:9901udp://@239.2.2.62:1391
兵团卫视,http://36.35.220.85:9901udp://@239.2.2.62:1391
兵团卫视,http://36.35.222.10:9901udp://@239.2.2.62:1391
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
兵团卫视,http://58.243.234.5:9901udp://@239.2.2.62:1391
兵团卫视,http://58.243.235.111:9901udp://@239.2.2.62:1391
兵团卫视,http://a.liuxiaobo.top:8888/udp/239.254.100.48:8262
兵团卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
大湾区卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
大湾区卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
东方卫视,http://39.134.65.164/PLTV/88888888/224/3221225672/index.m3u8
东方卫视,http://39.134.65.173/PLTV/88888888/224/3221225672/index.m3u8
东方卫视,http://39.134.65.175/PLTV/88888888/224/3221225672/index.m3u8
东方卫视,http://39.134.65.179/PLTV/88888888/224/3221225672/index.m3u8
东方卫视,http://39.134.65.208/PLTV/88888888/224/3221225672/index.m3u8
东方卫视,http://39.134.66.110/PLTV/88888888/224/3221225942/index.m3u8
东方卫视,http://a.liuxiaobo.top:8888/udp/239.69.1.173:10674#http://m.liuxiaobo.top:8888/udp/239.254.100.142:8926
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225797/index.m3u8
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8
东南卫视,http://39.134.66.110/PLTV/88888888/224/3221225950/index.m3u8
东南卫视,http://a.liuxiaobo.top:8888/udp/239.69.1.108:10286
东南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225766/index.m3u8
翡翠台,http://lu1.cc/tv/php/gudou.php?id=fct
凤凰卫视,http://36.34.196.132:9901udp://@239.2.2.90:1419
凤凰卫视,http://36.35.220.85:9901udp://@239.2.2.90:1419
凤凰卫视,http://36.35.222.10:9901udp://@239.2.2.90:1419
凤凰卫视,http://58.243.234.5:9901udp://@239.2.2.90:1419
凤凰卫视,http://58.243.235.111:9901udp://@239.2.2.90:1419
凤凰香港,http://php.17186.eu.org/phtv/fhhk.m3u8
凤凰中文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226547/index.m3u8
凤凰资讯,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8
甘肃卫视,http://a.liuxiaobo.top:8888/udp/239.254.100.187:9202
甘肃卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8
广东卫视,http://36.34.196.132:9901udp://@239.2.2.83:1412
广东卫视,http://36.35.220.85:9901udp://@239.2.2.83:1412
广东卫视,http://36.35.222.10:9901udp://@239.2.2.83:1412
广东卫视,http://39.134.66.110/PLTV/88888888/224/3221225966/index.m3u8
广东卫视,http://58.243.234.5:9901udp://@239.2.2.83:1412
广东卫视,http://58.243.235.111:9901udp://@239.2.2.83:1412
广东卫视,http://a.liuxiaobo.top:8888/udp/239.254.100.140:8914
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226216/1.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
广西卫视,http://36.34.196.132:9901udp://@239.2.2.82:1411
广西卫视,http://36.35.220.85:9901udp://@239.2.2.82:1411
广西卫视,http://36.35.222.10:9901udp://@239.2.2.82:1411
广西卫视,http://58.243.234.5:9901udp://@239.2.2.82:1411
广西卫视,http://58.243.235.111:9901udp://@239.2.2.82:1411
广西卫视,http://a.liuxiaobo.top:8888/udp/239.69.1.191:10788
广西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8
贵州卫视,http://36.34.196.132:9901udp://@239.2.2.78:1407
贵州卫视,http://36.35.220.85:9901udp://@239.2.2.78:1407
贵州卫视,http://36.35.222.10:9901udp://@239.2.2.78:1407
贵州卫视,http://39.134.65.149/PLTV/88888888/224/3221225974/index.m3u8
贵州卫视,http://58.243.234.5:9901udp://@239.2.2.78:1407
贵州卫视,http://58.243.235.111:9901udp://@239.2.2.78:1407
贵州卫视,http://a.liuxiaobo.top:8888/udp/239.69.1.150:10536
贵州卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
海南卫视,http://36.34.196.132:9901udp://@239.2.2.61:1390
海南卫视,http://36.35.220.85:9901udp://@239.2.2.61:1390
海南卫视,http://36.35.222.10:9901udp://@239.2.2.61:1390
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
海南卫视,http://39.134.66.110/PLTV/88888888/224/3221225978/index.m3u8
海南卫视,http://58.243.234.5:9901udp://@239.2.2.61:1390
海南卫视,http://58.243.235.111:9901udp://@239.2.2.61:1390
海南卫视,http://a.liuxiaobo.top:8888/udp/239.69.1.151:10542
海南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
河北卫视,http://36.34.196.132:9901udp://@239.2.2.68:1397
河北卫视,http://36.35.220.85:9901udp://@239.2.2.68:1397
河北卫视,http://36.35.222.10:9901udp://@239.2.2.68:1397
河北卫视,http://39.134.66.110/PLTV/88888888/224/3221225961/index.m3u8
河北卫视,http://58.243.234.5:9901udp://@239.2.2.68:1397
河北卫视,http://58.243.235.111:9901udp://@239.2.2.68:1397
河北卫视,http://a.liuxiaobo.top:8888/udp/239.69.1.157:10578
河北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8
河南卫视,http://36.34.196.132:9901udp://@239.2.2.87:1416
河南卫视,http://36.35.220.85:9901udp://@239.2.2.87:1416
河南卫视,http://36.35.222.10:9901udp://@239.2.2.87:1416
河南卫视,http://39.134.66.110/PLTV/88888888/224/3221225988/index.m3u8
河南卫视,http://58.243.234.5:9901udp://@239.2.2.87:1416
河南卫视,http://58.243.235.111:9901udp://@239.2.2.87:1416
河南卫视,http://a.liuxiaobo.top:8888/udp/239.69.1.168:10644
河南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225767/index.m3u8
黑龙江卫视,http://36.34.196.132:9901udp://@239.2.2.45:1374
黑龙江卫视,http://36.35.220.85:9901udp://@239.2.2.45:1374
黑龙江卫视,http://36.35.222.10:9901udp://@239.2.2.45:1374
黑龙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
黑龙江卫视,http://39.134.66.110/PLTV/88888888/224/3221225985/index.m3u8
黑龙江卫视,http://58.243.234.5:9901udp://@239.2.2.45:1374
黑龙江卫视,http://58.243.235.111:9901udp://@239.2.2.45:1374
黑龙江卫视,http://a.liuxiaobo.top:8888/udp/239.254.100.138:8902
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225802/1.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8
湖北卫视,http://36.34.196.132:9901udp://@239.2.2.89:1418
湖北卫视,http://36.35.220.85:9901udp://@239.2.2.89:1418
湖北卫视,http://36.35.222.10:9901udp://@239.2.2.89:1418
湖北卫视,http://39.134.65.164/PLTV/88888888/224/3221225569/index.m3u8
湖北卫视,http://39.134.66.110/PLTV/88888888/224/3221225975/index.m3u8
湖北卫视,http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8
湖北卫视,http://58.243.234.5:9901udp://@239.2.2.89:1418
湖北卫视,http://58.243.235.111:9901udp://@239.2.2.89:1418
湖北卫视,http://a.liuxiaobo.top:8888/udp/239.254.100.115:8664
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226206/index.m3u8
湖南卫视,http://36.34.196.132:9901udp://@239.2.2.76:1405
湖南卫视,http://36.35.220.85:9901udp://@239.2.2.76:1405
湖南卫视,http://36.35.222.10:9901udp://@239.2.2.76:1405
湖南卫视,http://39.134.65.166/PLTV/88888888/224/3221225506/index.m3u8
湖南卫视,http://39.134.65.181/PLTV/88888888/224/3221225506/index.m3u8
湖南卫视,http://39.134.65.208/PLTV/88888888/224/3221225506/index.m3u8
湖南卫视,http://39.134.66.110/PLTV/88888888/224/3221225977/index.m3u8
湖南卫视,http://39.134.66.2/PLTV/88888888/224/3221225506/index.m3u8
湖南卫视,http://58.243.234.5:9901udp://@239.2.2.76:1405
湖南卫视,http://58.243.235.111:9901udp://@239.2.2.76:1405
湖南卫视,http://a.liuxiaobo.top:8888/udp/239.254.100.139:8908
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225799/index.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8
吉林卫视,http://36.34.196.132:9901udp://@239.2.2.63:1392
吉林卫视,http://36.35.220.85:9901udp://@239.2.2.63:1392
吉林卫视,http://36.35.222.10:9901udp://@239.2.2.63:1392
吉林卫视,http://39.134.66.110/PLTV/88888888/224/3221225981/index.m3u8
吉林卫视,http://58.243.234.5:9901udp://@239.2.2.63:1392
吉林卫视,http://58.243.235.111:9901udp://@239.2.2.63:1392
吉林卫视,http://a.liuxiaobo.top:8888/udp/239.69.1.212:10914
吉林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8
江苏卫视,http://36.34.196.132:9901udp://@239.2.2.85:1414
江苏卫视,http://36.35.220.85:9901udp://@239.2.2.85:1414
江苏卫视,http://36.35.222.10:9901udp://@239.2.2.85:1414
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8?
江苏卫视,http://39.134.65.181/PLTV/88888888/224/3221225503/index.m3u8
江苏卫视,http://39.134.65.208/PLTV/88888888/224/3221225503/index.m3u8
江苏卫视,http://39.134.66.110/PLTV/88888888/224/3221225938/index.m3u8
江苏卫视,http://58.243.234.5:9901udp://@239.2.2.85:1414
江苏卫视,http://58.243.235.111:9901udp://@239.2.2.85:1414
江苏卫视,http://a.liuxiaobo.top:8888/udp/239.69.1.174:10680#http://m.liuxiaobo.top:8888/udp/239.254.100.144:8938
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226200/1.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
江西卫视,http://36.34.196.132:9901udp://@239.2.2.46:1375
江西卫视,http://36.35.220.85:9901udp://@239.2.2.46:1375
江西卫视,http://36.35.222.10:9901udp://@239.2.2.46:1375
江西卫视,http://39.134.66.110/PLTV/88888888/224/3221225935/index.m3u8
江西卫视,http://58.243.234.5:9901udp://@239.2.2.46:1375
江西卫视,http://58.243.235.111:9901udp://@239.2.2.46:1375
江西卫视,http://a.liuxiaobo.top:8888/udp/239.69.1.126:10394
江西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8
康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
辽宁卫视,http://36.34.196.132:9901udp://@239.2.2.73:1402
辽宁卫视,http://36.35.220.85:9901udp://@239.2.2.73:1402
辽宁卫视,http://36.35.222.10:9901udp://@239.2.2.73:1402
辽宁卫视,http://58.243.234.5:9901udp://@239.2.2.73:1402
辽宁卫视,http://58.243.235.111:9901udp://@239.2.2.73:1402
辽宁卫视,http://a.liuxiaobo.top:8888/udp/239.69.1.71:10066
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226210/index.m3u8
明珠台,http://lu1.cc/tv/php/gudou.php?id=mzt
南方卫视,http://36.34.196.132:9901udp://@239.2.2.58:1387
南方卫视,http://36.35.220.85:9901udp://@239.2.2.58:1387
南方卫视,http://36.35.222.10:9901udp://@239.2.2.58:1387
南方卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?
南方卫视,http://58.243.234.5:9901udp://@239.2.2.58:1387
南方卫视,http://58.243.235.111:9901udp://@239.2.2.58:1387
内蒙古卫视,http://a.liuxiaobo.top:8888/udp/239.254.100.41:8220
内蒙古卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225786/index.m3u8
宁夏卫视,http://36.34.196.132:9901udp://@239.2.2.88:1417
宁夏卫视,http://36.35.220.85:9901udp://@239.2.2.88:1417
宁夏卫视,http://36.35.222.10:9901udp://@239.2.2.88:1417
宁夏卫视,http://58.243.234.5:9901udp://@239.2.2.88:1417
宁夏卫视,http://58.243.235.111:9901udp://@239.2.2.88:1417
宁夏卫视,http://a.liuxiaobo.top:8888/udp/239.254.100.97:8556
宁夏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225748/index.m3u8
农林卫视,http://36.34.196.132:9901udp://@239.2.2.48:1377
农林卫视,http://36.35.220.85:9901udp://@239.2.2.48:1377
农林卫视,http://36.35.222.10:9901udp://@239.2.2.48:1377
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8?
农林卫视,http://58.243.234.5:9901udp://@239.2.2.48:1377
农林卫视,http://58.243.235.111:9901udp://@239.2.2.48:1377
农林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
青海卫视,http://36.34.196.132:9901udp://@239.2.2.49:1378
青海卫视,http://36.35.220.85:9901udp://@239.2.2.49:1378
青海卫视,http://36.35.222.10:9901udp://@239.2.2.49:1378
青海卫视,http://58.243.234.5:9901udp://@239.2.2.49:1378
青海卫视,http://58.243.235.111:9901udp://@239.2.2.49:1378
青海卫视,http://a.liuxiaobo.top:8888/udp/239.254.100.95:8544
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
三沙卫视,http://a.liuxiaobo.top:8888/udp/239.69.1.171:10662
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
厦门卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8
山东教育卫视,https://live.goodiptv.club/api/cqyx.php?id=sdjiaoyuSD
山东卫视,http://36.34.196.132:9901udp://@239.2.2.70:1399
山东卫视,http://36.35.220.85:9901udp://@239.2.2.70:1399
山东卫视,http://36.35.222.10:9901udp://@239.2.2.70:1399
山东卫视,http://39.134.66.110/PLTV/88888888/224/3221225952/index.m3u8
山东卫视,http://58.243.234.5:9901udp://@239.2.2.70:1399
山东卫视,http://58.243.235.111:9901udp://@239.2.2.70:1399
山东卫视,http://a.liuxiaobo.top:8888/udp/239.69.1.69:10054
